dataset,n_samples,n_features,schedule_id,curve_id,curve_label,display_order,effective_k,tree_count,depth_1_trees,depth_2_trees,depth_3_trees,fit_time_s,accuracy
analcatdata_lawsuit,264,4,pure_k2_T200,pure_k2,k=2,6,2.0,200,0,200,0,32.66708783293143,1.0
analcatdata_lawsuit,264,4,mix_2_95_3_05_T20,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,20,0,19,1,14.463816077252849,1.0
analcatdata_lawsuit,264,4,mix_2_95_3_05_T40,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,40,0,38,2,28.927632154505698,1.0
analcatdata_lawsuit,264,4,mix_2_95_3_05_T60,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,60,0,57,3,43.391448231758545,1.0
analcatdata_lawsuit,264,4,mix_2_95_3_05_T100,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,100,0,95,5,72.31908038626425,1.0
analcatdata_lawsuit,264,4,mix_2_95_3_05_T200,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,200,0,190,10,144.6381607725285,1.0
analcatdata_lawsuit,264,4,pure_k3_T20,pure_k3,k=3,8,3.0,20,0,0,20,227.20885466248728,1.0
analcatdata_lawsuit,264,4,pure_k3_T40,pure_k3,k=3,8,3.0,40,0,0,40,454.41770932497457,1.0
analcatdata_lawsuit,264,4,pure_k3_T60,pure_k3,k=3,8,3.0,60,0,0,60,681.6265639874619,1.0
analcatdata_lawsuit,264,4,pure_k3_T100,pure_k3,k=3,8,3.0,100,0,0,100,1136.0442733124364,1.0
analcatdata_lawsuit,264,4,pure_k3_T200,pure_k3,k=3,8,3.0,200,0,0,200,2272.088546624873,1.0
balance_scale,625,4,pure_k1_T20,pure_k1,k=1,0,1.0,20,20,0,0,0.21998586249537766,0.802547770700637
balance_scale,625,4,pure_k1_T40,pure_k1,k=1,0,1.0,40,40,0,0,0.4399717249907553,0.8343949044585988
balance_scale,625,4,pure_k1_T60,pure_k1,k=1,0,1.0,60,60,0,0,0.659957587486133,0.8343949044585988
balance_scale,625,4,pure_k1_T100,pure_k1,k=1,0,1.0,100,100,0,0,1.0999293124768883,0.8343949044585988
balance_scale,625,4,pure_k1_T200,pure_k1,k=1,0,1.0,200,200,0,0,2.1998586249537766,0.8471337579617835
balance_scale,625,4,mix_1_95_2_05_T20,mix_1_95_2_05,k=1.05 (95/5: 1/2),1,1.05,20,19,1,0,0.22861196499550715,0.8089171974522293
balance_scale,625,4,mix_1_95_2_05_T40,mix_1_95_2_05,k=1.05 (95/5: 1/2),1,1.05,40,38,2,0,0.4572239299910143,0.8280254777070064
balance_scale,625,4,mix_1_95_2_05_T60,mix_1_95_2_05,k=1.05 (95/5: 1/2),1,1.05,60,57,3,0,0.6858358949865214,0.8343949044585988
balance_scale,625,4,mix_1_95_2_05_T100,mix_1_95_2_05,k=1.05 (95/5: 1/2),1,1.05,100,95,5,0,1.1430598249775357,0.8471337579617835
balance_scale,625,4,mix_1_95_2_05_T200,mix_1_95_2_05,k=1.05 (95/5: 1/2),1,1.05,200,190,10,0,2.2861196499550713,0.8471337579617835
balance_scale,625,4,mix_1_90_2_10_T20,mix_1_90_2_10,k=1.10 (90/10: 1/2),2,1.1,20,18,2,0,0.23723806749563664,0.8089171974522293
balance_scale,625,4,mix_1_90_2_10_T40,mix_1_90_2_10,k=1.10 (90/10: 1/2),2,1.1,40,36,4,0,0.4744761349912733,0.8343949044585988
balance_scale,625,4,mix_1_90_2_10_T60,mix_1_90_2_10,k=1.10 (90/10: 1/2),2,1.1,60,54,6,0,0.7117142024869099,0.8407643312101911
balance_scale,625,4,mix_1_90_2_10_T100,mix_1_90_2_10,k=1.10 (90/10: 1/2),2,1.1,100,90,10,0,1.1861903374781833,0.8343949044585988
balance_scale,625,4,mix_1_90_2_10_T200,mix_1_90_2_10,k=1.10 (90/10: 1/2),2,1.1,200,180,20,0,2.3723806749563665,0.8471337579617835
balance_scale,625,4,mix_1_95_3_05_T20,mix_1_95_3_05,k=1.10 (95/5: 1/3),3,1.1,20,19,0,1,0.3053007677057758,0.8089171974522293
balance_scale,625,4,mix_1_95_3_05_T40,mix_1_95_3_05,k=1.10 (95/5: 1/3),3,1.1,40,38,0,2,0.6106015354115516,0.8343949044585988
balance_scale,625,4,mix_1_95_3_05_T60,mix_1_95_3_05,k=1.10 (95/5: 1/3),3,1.1,60,57,0,3,0.9159023031173275,0.8343949044585988
balance_scale,625,4,mix_1_95_3_05_T100,mix_1_95_3_05,k=1.10 (95/5: 1/3),3,1.1,100,95,0,5,1.526503838528879,0.8407643312101911
balance_scale,625,4,mix_1_95_3_05_T200,mix_1_95_3_05,k=1.10 (95/5: 1/3),3,1.1,200,190,0,10,3.053007677057758,0.8471337579617835
balance_scale,625,4,mix_1_75_2_25_T20,mix_1_75_2_25,k=1.25 (75/25: 1/2),4,1.25,20,15,5,0,0.26311637499602514,0.821656050955414
balance_scale,625,4,mix_1_75_2_25_T40,mix_1_75_2_25,k=1.25 (75/25: 1/2),4,1.25,40,30,10,0,0.5262327499920503,0.8089171974522293
balance_scale,625,4,mix_1_75_2_25_T60,mix_1_75_2_25,k=1.25 (75/25: 1/2),4,1.25,60,45,15,0,0.7893491249880753,0.821656050955414
balance_scale,625,4,mix_1_75_2_25_T100,mix_1_75_2_25,k=1.25 (75/25: 1/2),4,1.25,100,75,25,0,1.3155818749801256,0.8407643312101911
balance_scale,625,4,mix_1_75_2_25_T200,mix_1_75_2_25,k=1.25 (75/25: 1/2),4,1.25,200,150,50,0,2.631163749960251,0.8471337579617835
balance_scale,625,4,mix_1_50_2_50_T20,mix_1_50_2_50,k=1.50 (50/50: 1/2),5,1.5,20,10,10,0,0.30624688749667256,0.802547770700637
balance_scale,625,4,mix_1_50_2_50_T40,mix_1_50_2_50,k=1.50 (50/50: 1/2),5,1.5,40,20,20,0,0.6124937749933451,0.8343949044585988
balance_scale,625,4,mix_1_50_2_50_T60,mix_1_50_2_50,k=1.50 (50/50: 1/2),5,1.5,60,30,30,0,0.9187406624900177,0.8407643312101911
balance_scale,625,4,mix_1_50_2_50_T100,mix_1_50_2_50,k=1.50 (50/50: 1/2),5,1.5,100,50,50,0,1.5312344374833629,0.8471337579617835
balance_scale,625,4,mix_1_50_2_50_T200,mix_1_50_2_50,k=1.50 (50/50: 1/2),5,1.5,200,100,100,0,3.0624688749667257,0.8280254777070064
balance_scale,625,4,pure_k2_T20,pure_k2,k=2,6,2.0,20,0,20,0,0.39250791249796746,0.8280254777070064
balance_scale,625,4,pure_k2_T40,pure_k2,k=2,6,2.0,40,0,40,0,0.7850158249959349,0.8598726114649682
balance_scale,625,4,pure_k2_T60,pure_k2,k=2,6,2.0,60,0,60,0,1.1775237374939025,0.8407643312101911
balance_scale,625,4,pure_k2_T100,pure_k2,k=2,6,2.0,100,0,100,0,1.9625395624898374,0.8343949044585988
balance_scale,625,4,pure_k2_T200,pure_k2,k=2,6,2.0,200,0,200,0,3.925079124979675,0.8280254777070064
balance_scale,625,4,mix_2_95_3_05_T20,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,20,0,19,1,0.46919671520823614,0.8152866242038217
balance_scale,625,4,mix_2_95_3_05_T40,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,40,0,38,2,0.9383934304164723,0.8535031847133758
balance_scale,625,4,mix_2_95_3_05_T60,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,60,0,57,3,1.4075901456247084,0.8535031847133758
balance_scale,625,4,mix_2_95_3_05_T100,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,100,0,95,5,2.345983576041181,0.8343949044585988
balance_scale,625,4,mix_2_95_3_05_T200,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,200,0,190,10,4.691967152082362,0.8280254777070064
balance_scale,625,4,pure_k3_T20,pure_k3,k=3,8,3.0,20,0,0,20,1.9262839667033405,0.8535031847133758
balance_scale,625,4,pure_k3_T40,pure_k3,k=3,8,3.0,40,0,0,40,3.852567933406681,0.8535031847133758
balance_scale,625,4,pure_k3_T60,pure_k3,k=3,8,3.0,60,0,0,60,5.778851900110022,0.8598726114649682
balance_scale,625,4,pure_k3_T100,pure_k3,k=3,8,3.0,100,0,0,100,9.631419833516702,0.8598726114649682
balance_scale,625,4,pure_k3_T200,pure_k3,k=3,8,3.0,200,0,0,200,19.262839667033404,0.8280254777070064
analcatdata_dmft,797,4,pure_k1_T20,pure_k1,k=1,0,1.0,20,20,0,0,0.07823355840519071,0.21
analcatdata_dmft,797,4,pure_k1_T40,pure_k1,k=1,0,1.0,40,40,0,0,0.15646711681038142,0.215
analcatdata_dmft,797,4,pure_k1_T60,pure_k1,k=1,0,1.0,60,60,0,0,0.2347006752155721,0.2
analcatdata_dmft,797,4,pure_k1_T100,pure_k1,k=1,0,1.0,100,100,0,0,0.39116779202595353,0.205
analcatdata_dmft,797,4,pure_k1_T200,pure_k1,k=1,0,1.0,200,200,0,0,0.7823355840519071,0.2
analcatdata_dmft,797,4,mix_1_95_2_05_T20,mix_1_95_2_05,k=1.05 (95/5: 1/2),1,1.05,20,19,1,0,0.0939917550701648,0.205
analcatdata_dmft,797,4,mix_1_95_2_05_T40,mix_1_95_2_05,k=1.05 (95/5: 1/2),1,1.05,40,38,2,0,0.1879835101403296,0.205
analcatdata_dmft,797,4,mix_1_95_2_05_T60,mix_1_95_2_05,k=1.05 (95/5: 1/2),1,1.05,60,57,3,0,0.2819752652104944,0.195
analcatdata_dmft,797,4,mix_1_95_2_05_T100,mix_1_95_2_05,k=1.05 (95/5: 1/2),1,1.05,100,95,5,0,0.469958775350824,0.2
analcatdata_dmft,797,4,mix_1_95_2_05_T200,mix_1_95_2_05,k=1.05 (95/5: 1/2),1,1.05,200,190,10,0,0.939917550701648,0.2
analcatdata_dmft,797,4,mix_1_90_2_10_T20,mix_1_90_2_10,k=1.10 (90/10: 1/2),2,1.1,20,18,2,0,0.10974995173513889,0.21
analcatdata_dmft,797,4,mix_1_90_2_10_T40,mix_1_90_2_10,k=1.10 (90/10: 1/2),2,1.1,40,36,4,0,0.21949990347027779,0.2
analcatdata_dmft,797,4,mix_1_90_2_10_T60,mix_1_90_2_10,k=1.10 (90/10: 1/2),2,1.1,60,54,6,0,0.3292498552054167,0.195
analcatdata_dmft,797,4,mix_1_90_2_10_T100,mix_1_90_2_10,k=1.10 (90/10: 1/2),2,1.1,100,90,10,0,0.5487497586756944,0.2
analcatdata_dmft,797,4,mix_1_90_2_10_T200,mix_1_90_2_10,k=1.10 (90/10: 1/2),2,1.1,200,180,20,0,1.0974995173513888,0.195
analcatdata_dmft,797,4,mix_1_95_3_05_T20,mix_1_95_3_05,k=1.10 (95/5: 1/3),3,1.1,20,19,0,1,0.22014976548496634,0.205
analcatdata_dmft,797,4,mix_1_95_3_05_T40,mix_1_95_3_05,k=1.10 (95/5: 1/3),3,1.1,40,38,0,2,0.4402995309699327,0.205
analcatdata_dmft,797,4,mix_1_95_3_05_T60,mix_1_95_3_05,k=1.10 (95/5: 1/3),3,1.1,60,57,0,3,0.660449296454899,0.195
analcatdata_dmft,797,4,mix_1_95_3_05_T100,mix_1_95_3_05,k=1.10 (95/5: 1/3),3,1.1,100,95,0,5,1.1007488274248316,0.2
analcatdata_dmft,797,4,mix_1_95_3_05_T200,mix_1_95_3_05,k=1.10 (95/5: 1/3),3,1.1,200,190,0,10,2.201497654849663,0.205
analcatdata_dmft,797,4,mix_1_75_2_25_T20,mix_1_75_2_25,k=1.25 (75/25: 1/2),4,1.25,20,15,5,0,0.15702454173006117,0.21
analcatdata_dmft,797,4,mix_1_75_2_25_T40,mix_1_75_2_25,k=1.25 (75/25: 1/2),4,1.25,40,30,10,0,0.31404908346012234,0.205
analcatdata_dmft,797,4,mix_1_75_2_25_T60,mix_1_75_2_25,k=1.25 (75/25: 1/2),4,1.25,60,45,15,0,0.47107362519018353,0.195
analcatdata_dmft,797,4,mix_1_75_2_25_T100,mix_1_75_2_25,k=1.25 (75/25: 1/2),4,1.25,100,75,25,0,0.7851227086503059,0.21
analcatdata_dmft,797,4,mix_1_75_2_25_T200,mix_1_75_2_25,k=1.25 (75/25: 1/2),4,1.25,200,150,50,0,1.5702454173006117,0.205
analcatdata_dmft,797,4,mix_1_50_2_50_T20,mix_1_50_2_50,k=1.50 (50/50: 1/2),5,1.5,20,10,10,0,0.23581552505493164,0.2
analcatdata_dmft,797,4,mix_1_50_2_50_T40,mix_1_50_2_50,k=1.50 (50/50: 1/2),5,1.5,40,20,20,0,0.4716310501098633,0.205
analcatdata_dmft,797,4,mix_1_50_2_50_T60,mix_1_50_2_50,k=1.50 (50/50: 1/2),5,1.5,60,30,30,0,0.7074465751647949,0.205
analcatdata_dmft,797,4,mix_1_50_2_50_T100,mix_1_50_2_50,k=1.50 (50/50: 1/2),5,1.5,100,50,50,0,1.1790776252746582,0.205
analcatdata_dmft,797,4,mix_1_50_2_50_T200,mix_1_50_2_50,k=1.50 (50/50: 1/2),5,1.5,200,100,100,0,2.3581552505493164,0.205
analcatdata_dmft,797,4,pure_k2_T20,pure_k2,k=2,6,2.0,20,0,20,0,0.3933974917046726,0.205
analcatdata_dmft,797,4,pure_k2_T40,pure_k2,k=2,6,2.0,40,0,40,0,0.7867949834093452,0.22
analcatdata_dmft,797,4,pure_k2_T60,pure_k2,k=2,6,2.0,60,0,60,0,1.1801924751140178,0.215
analcatdata_dmft,797,4,pure_k2_T100,pure_k2,k=2,6,2.0,100,0,100,0,1.9669874585233629,0.215
analcatdata_dmft,797,4,pure_k2_T200,pure_k2,k=2,6,2.0,200,0,200,0,3.9339749170467257,0.21
analcatdata_dmft,797,4,mix_2_95_3_05_T20,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,20,0,19,1,0.5195555021194741,0.21
analcatdata_dmft,797,4,mix_2_95_3_05_T40,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,40,0,38,2,1.0391110042389482,0.21
analcatdata_dmft,797,4,mix_2_95_3_05_T60,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,60,0,57,3,1.5586665063584224,0.21
analcatdata_dmft,797,4,mix_2_95_3_05_T100,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,100,0,95,5,2.5977775105973704,0.21
analcatdata_dmft,797,4,mix_2_95_3_05_T200,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,200,0,190,10,5.195555021194741,0.215
analcatdata_dmft,797,4,pure_k3_T20,pure_k3,k=3,8,3.0,20,0,0,20,2.9165577000007032,0.195
analcatdata_dmft,797,4,pure_k3_T40,pure_k3,k=3,8,3.0,40,0,0,40,5.8331154000014065,0.215
analcatdata_dmft,797,4,pure_k3_T60,pure_k3,k=3,8,3.0,60,0,0,60,8.74967310000211,0.205
analcatdata_dmft,797,4,pure_k3_T100,pure_k3,k=3,8,3.0,100,0,0,100,14.582788500003517,0.205
analcatdata_dmft,797,4,pure_k3_T200,pure_k3,k=3,8,3.0,200,0,0,200,29.165577000007033,0.2
parity5,32,5,pure_k1_T20,pure_k1,k=1,0,1.0,20,20,0,0,0.036394804203882816,0.125
parity5,32,5,pure_k1_T40,pure_k1,k=1,0,1.0,40,40,0,0,0.07278960840776563,0.125
parity5,32,5,pure_k1_T60,pure_k1,k=1,0,1.0,60,60,0,0,0.10918441261164843,0.125
parity5,32,5,pure_k1_T100,pure_k1,k=1,0,1.0,100,100,0,0,0.18197402101941407,0.125
parity5,32,5,pure_k1_T200,pure_k1,k=1,0,1.0,200,200,0,0,0.36394804203882813,0.125
parity5,32,5,mix_1_95_2_05_T20,mix_1_95_2_05,k=1.05 (95/5: 1/2),1,1.05,20,19,1,0,0.03713790024397895,0.125
parity5,32,5,mix_1_95_2_05_T40,mix_1_95_2_05,k=1.05 (95/5: 1/2),1,1.05,40,38,2,0,0.0742758004879579,0.125
parity5,32,5,mix_1_95_2_05_T60,mix_1_95_2_05,k=1.05 (95/5: 1/2),1,1.05,60,57,3,0,0.11141370073193683,0.25
parity5,32,5,mix_1_95_2_05_T100,mix_1_95_2_05,k=1.05 (95/5: 1/2),1,1.05,100,95,5,0,0.18568950121989472,0.125
parity5,32,5,mix_1_95_2_05_T200,mix_1_95_2_05,k=1.05 (95/5: 1/2),1,1.05,200,190,10,0,0.37137900243978944,0.125
parity5,32,5,mix_1_90_2_10_T20,mix_1_90_2_10,k=1.10 (90/10: 1/2),2,1.1,20,18,2,0,0.037880996284075076,0.125
parity5,32,5,mix_1_90_2_10_T40,mix_1_90_2_10,k=1.10 (90/10: 1/2),2,1.1,40,36,4,0,0.07576199256815015,0.125
parity5,32,5,mix_1_90_2_10_T60,mix_1_90_2_10,k=1.10 (90/10: 1/2),2,1.1,60,54,6,0,0.11364298885222524,0.125
parity5,32,5,mix_1_90_2_10_T100,mix_1_90_2_10,k=1.10 (90/10: 1/2),2,1.1,100,90,10,0,0.1894049814203754,0.125
parity5,32,5,mix_1_90_2_10_T200,mix_1_90_2_10,k=1.10 (90/10: 1/2),2,1.1,200,180,20,0,0.3788099628407508,0.125
parity5,32,5,mix_1_95_3_05_T20,mix_1_95_3_05,k=1.10 (95/5: 1/3),3,1.1,20,19,0,1,0.03881602044915781,0.125
parity5,32,5,mix_1_95_3_05_T40,mix_1_95_3_05,k=1.10 (95/5: 1/3),3,1.1,40,38,0,2,0.07763204089831562,0.125
parity5,32,5,mix_1_95_3_05_T60,mix_1_95_3_05,k=1.10 (95/5: 1/3),3,1.1,60,57,0,3,0.1164480613474734,0.125
parity5,32,5,mix_1_95_3_05_T100,mix_1_95_3_05,k=1.10 (95/5: 1/3),3,1.1,100,95,0,5,0.194080102245789,0.125
parity5,32,5,mix_1_95_3_05_T200,mix_1_95_3_05,k=1.10 (95/5: 1/3),3,1.1,200,190,0,10,0.388160204491578,0.125
parity5,32,5,mix_1_75_2_25_T20,mix_1_75_2_25,k=1.25 (75/25: 1/2),4,1.25,20,15,5,0,0.04011028440436348,0.125
parity5,32,5,mix_1_75_2_25_T40,mix_1_75_2_25,k=1.25 (75/25: 1/2),4,1.25,40,30,10,0,0.08022056880872697,0.125
parity5,32,5,mix_1_75_2_25_T60,mix_1_75_2_25,k=1.25 (75/25: 1/2),4,1.25,60,45,15,0,0.12033085321309045,0.125
parity5,32,5,mix_1_75_2_25_T100,mix_1_75_2_25,k=1.25 (75/25: 1/2),4,1.25,100,75,25,0,0.20055142202181742,0.125
parity5,32,5,mix_1_75_2_25_T200,mix_1_75_2_25,k=1.25 (75/25: 1/2),4,1.25,200,150,50,0,0.40110284404363483,0.125
parity5,32,5,mix_1_50_2_50_T20,mix_1_50_2_50,k=1.50 (50/50: 1/2),5,1.5,20,10,10,0,0.04382576460484415,0.125
parity5,32,5,mix_1_50_2_50_T40,mix_1_50_2_50,k=1.50 (50/50: 1/2),5,1.5,40,20,20,0,0.0876515292096883,0.125
parity5,32,5,mix_1_50_2_50_T60,mix_1_50_2_50,k=1.50 (50/50: 1/2),5,1.5,60,30,30,0,0.13147729381453244,0.125
parity5,32,5,mix_1_50_2_50_T100,mix_1_50_2_50,k=1.50 (50/50: 1/2),5,1.5,100,50,50,0,0.21912882302422076,0.125
parity5,32,5,mix_1_50_2_50_T200,mix_1_50_2_50,k=1.50 (50/50: 1/2),5,1.5,200,100,100,0,0.43825764604844153,0.125
parity5,32,5,pure_k2_T20,pure_k2,k=2,6,2.0,20,0,20,0,0.05125672500580549,0.125
parity5,32,5,pure_k2_T40,pure_k2,k=2,6,2.0,40,0,40,0,0.10251345001161098,0.125
parity5,32,5,pure_k2_T60,pure_k2,k=2,6,2.0,60,0,60,0,0.15377017501741647,0.125
parity5,32,5,pure_k2_T100,pure_k2,k=2,6,2.0,100,0,100,0,0.25628362502902746,0.125
parity5,32,5,pure_k2_T200,pure_k2,k=2,6,2.0,200,0,200,0,0.5125672500580549,0.125
parity5,32,5,mix_2_95_3_05_T20,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,20,0,19,1,0.05293484521098435,0.125
parity5,32,5,mix_2_95_3_05_T40,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,40,0,38,2,0.1058696904219687,0.125
parity5,32,5,mix_2_95_3_05_T60,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,60,0,57,3,0.15880453563295305,0.125
parity5,32,5,mix_2_95_3_05_T100,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,100,0,95,5,0.26467422605492175,0.125
parity5,32,5,mix_2_95_3_05_T200,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,200,0,190,10,0.5293484521098435,0.125
parity5,32,5,pure_k3_T20,pure_k3,k=3,8,3.0,20,0,0,20,0.08481912910938263,0.125
parity5,32,5,pure_k3_T40,pure_k3,k=3,8,3.0,40,0,0,40,0.16963825821876527,0.125
parity5,32,5,pure_k3_T60,pure_k3,k=3,8,3.0,60,0,0,60,0.2544573873281479,0.125
parity5,32,5,pure_k3_T100,pure_k3,k=3,8,3.0,100,0,0,100,0.42409564554691315,0.125
parity5,32,5,pure_k3_T200,pure_k3,k=3,8,3.0,200,0,0,200,0.8481912910938263,0.125
tae,151,5,pure_k1_T20,pure_k1,k=1,0,1.0,20,20,0,0,0.05184694170020521,0.6052631578947368
tae,151,5,pure_k1_T40,pure_k1,k=1,0,1.0,40,40,0,0,0.10369388340041041,0.6842105263157895
tae,151,5,pure_k1_T60,pure_k1,k=1,0,1.0,60,60,0,0,0.15554082510061562,0.6578947368421053
tae,151,5,pure_k1_T100,pure_k1,k=1,0,1.0,100,100,0,0,0.25923470850102603,0.6578947368421053
tae,151,5,pure_k1_T200,pure_k1,k=1,0,1.0,200,200,0,0,0.5184694170020521,0.631578947368421
tae,151,5,mix_1_95_2_05_T20,mix_1_95_2_05,k=1.05 (95/5: 1/2),1,1.05,20,19,1,0,0.10067250711610541,0.631578947368421
tae,151,5,mix_1_95_2_05_T40,mix_1_95_2_05,k=1.05 (95/5: 1/2),1,1.05,40,38,2,0,0.20134501423221082,0.6578947368421053
tae,151,5,mix_1_95_2_05_T60,mix_1_95_2_05,k=1.05 (95/5: 1/2),1,1.05,60,57,3,0,0.3020175213483162,0.6578947368421053
tae,151,5,mix_1_95_2_05_T100,mix_1_95_2_05,k=1.05 (95/5: 1/2),1,1.05,100,95,5,0,0.503362535580527,0.6578947368421053
tae,151,5,mix_1_95_2_05_T200,mix_1_95_2_05,k=1.05 (95/5: 1/2),1,1.05,200,190,10,0,1.006725071161054,0.631578947368421
tae,151,5,mix_1_90_2_10_T20,mix_1_90_2_10,k=1.10 (90/10: 1/2),2,1.1,20,18,2,0,0.14949807253200562,0.631578947368421
tae,151,5,mix_1_90_2_10_T40,mix_1_90_2_10,k=1.10 (90/10: 1/2),2,1.1,40,36,4,0,0.29899614506401123,0.6578947368421053
tae,151,5,mix_1_90_2_10_T60,mix_1_90_2_10,k=1.10 (90/10: 1/2),2,1.1,60,54,6,0,0.4484942175960168,0.6578947368421053
tae,151,5,mix_1_90_2_10_T100,mix_1_90_2_10,k=1.10 (90/10: 1/2),2,1.1,100,90,10,0,0.747490362660028,0.6578947368421053
tae,151,5,mix_1_90_2_10_T200,mix_1_90_2_10,k=1.10 (90/10: 1/2),2,1.1,200,180,20,0,1.494980725320056,0.631578947368421
tae,151,5,mix_1_95_3_05_T20,mix_1_95_3_05,k=1.10 (95/5: 1/3),3,1.1,20,19,0,1,1.3474257662845777,0.6578947368421053
tae,151,5,mix_1_95_3_05_T40,mix_1_95_3_05,k=1.10 (95/5: 1/3),3,1.1,40,38,0,2,2.6948515325691553,0.6842105263157895
tae,151,5,mix_1_95_3_05_T60,mix_1_95_3_05,k=1.10 (95/5: 1/3),3,1.1,60,57,0,3,4.042277298853733,0.6578947368421053
tae,151,5,mix_1_95_3_05_T100,mix_1_95_3_05,k=1.10 (95/5: 1/3),3,1.1,100,95,0,5,6.737128831422888,0.631578947368421
tae,151,5,mix_1_95_3_05_T200,mix_1_95_3_05,k=1.10 (95/5: 1/3),3,1.1,200,190,0,10,13.474257662845776,0.631578947368421
tae,151,5,mix_1_75_2_25_T20,mix_1_75_2_25,k=1.25 (75/25: 1/2),4,1.25,20,15,5,0,0.2959747687797062,0.6052631578947368
tae,151,5,mix_1_75_2_25_T40,mix_1_75_2_25,k=1.25 (75/25: 1/2),4,1.25,40,30,10,0,0.5919495375594124,0.6578947368421053
tae,151,5,mix_1_75_2_25_T60,mix_1_75_2_25,k=1.25 (75/25: 1/2),4,1.25,60,45,15,0,0.8879243063391187,0.6842105263157895
tae,151,5,mix_1_75_2_25_T100,mix_1_75_2_25,k=1.25 (75/25: 1/2),4,1.25,100,75,25,0,1.479873843898531,0.6842105263157895
tae,151,5,mix_1_75_2_25_T200,mix_1_75_2_25,k=1.25 (75/25: 1/2),4,1.25,200,150,50,0,2.959747687797062,0.631578947368421
tae,151,5,mix_1_50_2_50_T20,mix_1_50_2_50,k=1.50 (50/50: 1/2),5,1.5,20,10,10,0,0.5401025958592072,0.631578947368421
tae,151,5,mix_1_50_2_50_T40,mix_1_50_2_50,k=1.50 (50/50: 1/2),5,1.5,40,20,20,0,1.0802051917184143,0.631578947368421
tae,151,5,mix_1_50_2_50_T60,mix_1_50_2_50,k=1.50 (50/50: 1/2),5,1.5,60,30,30,0,1.6203077875776217,0.6842105263157895
tae,151,5,mix_1_50_2_50_T100,mix_1_50_2_50,k=1.50 (50/50: 1/2),5,1.5,100,50,50,0,2.700512979296036,0.6578947368421053
tae,151,5,mix_1_50_2_50_T200,mix_1_50_2_50,k=1.50 (50/50: 1/2),5,1.5,200,100,100,0,5.401025958592072,0.6578947368421053
tae,151,5,pure_k2_T20,pure_k2,k=2,6,2.0,20,0,20,0,1.0283582500182091,0.6578947368421053
tae,151,5,pure_k2_T40,pure_k2,k=2,6,2.0,40,0,40,0,2.0567165000364183,0.6842105263157895
tae,151,5,pure_k2_T60,pure_k2,k=2,6,2.0,60,0,60,0,3.085074750054628,0.6578947368421053
tae,151,5,pure_k2_T100,pure_k2,k=2,6,2.0,100,0,100,0,5.141791250091046,0.6578947368421053
tae,151,5,pure_k2_T200,pure_k2,k=2,6,2.0,200,0,200,0,10.283582500182092,0.6578947368421053
tae,151,5,mix_2_95_3_05_T20,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,20,0,19,1,2.2751115091866816,0.6578947368421053
tae,151,5,mix_2_95_3_05_T40,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,40,0,38,2,4.550223018373363,0.6578947368421053
tae,151,5,mix_2_95_3_05_T60,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,60,0,57,3,6.825334527560044,0.6578947368421053
tae,151,5,mix_2_95_3_05_T100,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,100,0,95,5,11.375557545933408,0.6578947368421053
tae,151,5,mix_2_95_3_05_T200,mix_2_95_3_05,k=2.05 (95/5: 2/3),7,2.05,200,0,190,10,22.751115091866815,0.6578947368421053
tae,151,5,pure_k3_T20,pure_k3,k=3,8,3.0,20,0,0,20,25.963423433387653,0.6578947368421053
tae,151,5,pure_k3_T40,pure_k3,k=3,8,3.0,40,0,0,40,51.92684686677531,0.6578947368421053
tae,151,5,pure_k3_T60,pure_k3,k=3,8,3.0,60,0,0,60,77.89027030016295,0.6842105263157895
tae,151,5,pure_k3_T100,pure_k3,k=3,8,3.0,100,0,0,100,129.81711716693826,0.6578947368421053
tae,151,5,pure_k3_T200,pure_k3,k=3,8,3.0,200,0,0,200,259.6342343338765,0.6842105263157895
new_thyroid,215,5,pure_k1_T20,pure_k1,k=1,0,1.0,20,20,0,0,0.06160579160787165,0.9259259259259259
